STATION,STATION_NAME,DATE,TMAX,TMIN,TOBS
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19330929,93,70,88
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19330930,92,70,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331001,93,72,81
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331002,91,71,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331003,85,69,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331004,84,68,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331005,84,68,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331006,83,58,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331007,85,60,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331008,82,63,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331009,78,54,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331010,81,51,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331011,82,53,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331012,82,54,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331013,88,60,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331014,88,61,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331015,82,69,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331016,81,67,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331017,85,67,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331018,85,64,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331019,87,58,81
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331020,85,67,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331021,87,70,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331022,82,67,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331023,81,67,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331024,78,64,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331025,75,60,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331026,72,45,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331027,79,51,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331028,82,58,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331029,84,65,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331030,79,65,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331031,80,62,69
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331101,73,66,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331102,80,66,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331103,83,68,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331104,84,61,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331105,77,61,63
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331106,65,53,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331107,67,57,54
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331108,62,48,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331109,69,41,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331110,66,47,60
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331111,74,40,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331112,78,50,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331113,73,57,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331114,75,43,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331115,72,51,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331116,67,44,59
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331117,76,46,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331118,77,62,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331119,78,54,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331120,82,55,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331121,74,64,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331122,72,62,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331123,70,52,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331124,69,44,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331125,69,47,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331126,69,46,61
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331127,72,38,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331128,78,48,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331129,81,55,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331130,82,54,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331201,78,53,69
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331202,78,58,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331203,81,64,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331204,80,62,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331205,83,61,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331206,74,54,54
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331207,59,41,52
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331208,69,36,59
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331209,63,46,59
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331210,73,39,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331211,79,58,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331212,82,59,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331213,80,59,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331214,81,61,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331215,80,59,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331216,81,62,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331217,83,64,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331218,78,63,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331219,72,41,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331220,68,49,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331221,67,43,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331222,78,43,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331223,76,51,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331224,79,57,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331225,78,59,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331226,75,60,60
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331227,61,40,50
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331228,60,47,58
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331229,62,51,57
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331230,70,53,63
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19331231,79,60,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340101,78,53,69
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340102,76,53,63
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340103,69,59,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340104,71,58,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340105,66,47,59
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340106,73,58,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340107,65,51,56
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340108,56,45,49
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340109,52,31,49
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340110,66,31,59
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340111,59,41,53
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340112,66,41,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340113,63,46,59
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340114,67,36,63
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340115,71,37,63
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340116,74,42,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340117,67,46,63
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340118,69,50,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340119,66,58,61
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340120,62,55,61
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340121,68,48,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340122,79,44,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340123,76,53,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340124,66,59,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340125,63,53,61
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340126,72,54,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340127,69,59,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340128,69,59,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340129,67,41,47
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340130,48,28,38
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340131,54,33,53
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340201,56,45,54
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340202,68,37,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340203,77,42,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340204,76,43,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340205,76,50,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340206,75,49,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340207,72,40,60
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340208,73,53,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340209,72,55,63
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340210,64,45,45
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340211,49,41,43
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340212,57,42,55
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340213,64,41,61
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340214,72,37,68
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340215,76,44,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340216,72,50,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340217,71,45,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340218,72,51,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340219,70,42,45
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340220,57,31,52
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340221,68,39,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340222,72,56,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340223,67,43,59
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340224,70,45,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340225,76,60,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340226,72,37,44
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340227,47,30,45
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340228,61,39,55
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340301,61,50,56
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340302,77,55,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340303,77,63,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340304,68,53,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340305,75,46,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340306,78,54,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340307,80,60,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340308,79,55,56
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340309,57,43,46
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340310,54,43,48
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340311,65,30,61
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340312,69,42,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340313,75,50,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340314,74,46,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340315,74,47,69
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340316,74,50,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340317,77,53,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340318,76,52,59
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340319,60,38,56
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340320,72,35,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340321,76,40,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340322,77,52,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340323,76,56,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340324,78,61,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340325,78,63,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340326,78,58,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340327,66,50,50
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340328,65,40,63
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340329,69,40,67
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340330,75,45,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340331,78,48,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340401,78,48,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340402,82,61,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340403,82,59,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340404,82,65,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340405,76,64,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340406,76,64,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340407,78,61,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340408,79,62,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340409,76,54,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340410,76,61,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340411,83,61,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340412,76,58,65
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340413,72,59,69
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340414,70,48,64
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340415,81,62,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340416,79,65,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340417,81,66,71
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340418,82,67,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340419,76,64,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340420,74,58,69
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340421,71,44,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340422,76,49,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340423,79,55,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340424,83,52,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340425,82,60,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340426,81,55,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340427,79,61,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340428,79,60,66
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340429,67,56,62
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340430,76,52,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340501,80,57,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340502,81,57,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340503,80,58,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340504,85,60,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340505,82,67,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340506,77,64,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340507,76,61,72
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340508,76,64,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340509,78,68,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340510,79,66,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340511,77,69,70
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340512,86,66,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340513,83,68,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340514,84,70,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340515,86,68,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340516,82,67,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340517,88,56,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340518,84,64,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340519,81,71,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340520,87,70,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340521,85,67,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340522,85,69,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340523,89,67,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340524,87,68,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340525,81,68,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340526,81,62,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340527,81,62,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340528,80,57,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340530,88,63,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340531,87,68,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340601,88,69,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340602,90,69,88
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340603,90,69,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340604,91,73,81
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340605,91,72,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340606,87,69,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340607,86,72,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340608,89,70,89
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340609,91,72,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340610,92,73,88
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340611,88,71,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340612,91,70,89
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340613,93,71,90
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340614,98,72,90
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340615,91,75,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340616,88,75,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340617,90,77,88
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340618,93,76,91
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340619,94,76,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340620,93,73,92
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340621,93,73,92
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340622,93,72,92
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340623,93,72,91
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340624,92,73,89
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340625,91,73,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340626,93,74,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340627,90,74,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340628,91,72,90
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340629,92,71,90
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340630,92,73,91
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340701,92,72,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340702,92,72,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340703,91,74,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340704,91,73,89
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340705,90,73,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340706,89,73,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340707,90,72,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340708,91,73,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340709,88,74,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340710,91,75,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340711,95,73,92
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340712,93,71,90
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340713,94,75,90
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340714,92,75,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340715,94,74,92
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340716,94,76,91
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340717,95,75,93
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340718,93,74,88
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340719,92,75,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340720,96,74,93
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340721,95,75,92
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340722,94,76,92
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340723,98,77,92
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340724,95,70,89
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340725,93,77,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340726,88,73,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340727,94,73,90
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340728,90,76,80
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340729,88,73,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340730,87,68,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340731,92,71,-9999
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340801,93,72,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340802,92,74,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340803,92,74,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340804,90,74,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340805,94,73,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340806,92,74,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340807,96,75,89
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340808,94,73,73
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340809,90,72,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340810,92,75,88
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340811,91,73,84
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340812,93,75,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340813,86,75,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340814,90,74,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340815,92,74,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340816,93,74,90
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340817,91,74,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340818,94,74,93
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340819,94,75,90
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340820,93,75,91
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340821,95,76,77
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340822,84,73,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340823,87,73,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340824,92,74,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340825,91,73,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340826,88,71,75
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340827,90,72,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340828,92,73,76
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340829,81,71,79
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340830,90,70,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340831,90,72,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340901,91,71,85
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340902,90,65,87
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340903,90,68,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340904,90,70,78
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340905,86,60,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340906,84,59,82
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340907,87,64,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340908,88,64,83
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340909,92,68,86
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340910,87,73,81
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340911,89,72,74
GHCND:USW00012930,NEW ORLEANS AUDUBON LA US,19340912,85,71,79
