date,lat,lon,tasmax,GFDL-CM4,GISS-E2-1-G,BCC-CSM2-MR,BCC-ESM1,SAM0-UNICON,CanESM5,INM-CM4-8,INM-CM5-0,GFDL-ESM4,NorESM2-LM,FGOALS-g3,FGOALS-f3-L,NorESM2-MM,KIOST-ESM,TaiESM1,NorCPM1,CMCC-ESM2
1996-09-04 12:00:00,29.500000000000004,-90.625,302.97217,302.97217,302.1107,303.29483,306.1774,309.96625,303.21286,301.48776,300.26108,300.85968,304.22134,300.6494,302.64706,301.55136,301.60526,301.76404,300.37228,302.7838
1996-09-05 12:00:00,29.500000000000004,-90.625,302.91052,302.91052,301.53983,307.5221,305.46307,305.46957,302.85315,300.29395,300.03064,301.2726,303.22147,301.5784,302.76053,300.54007,302.1896,301.877,300.4021,302.254
1996-09-06 12:00:00,29.500000000000004,-90.625,302.6708,302.6708,301.7893,303.30502,304.41565,305.22104,302.85214,299.7445,299.69516,301.0081,303.20258,299.89236,303.61163,301.23694,303.17203,302.05365,300.56955,302.12372
1996-09-07 12:00:00,29.500000000000004,-90.625,302.67996,302.67996,301.52078,302.43567,305.1318,307.4729,302.33185,299.98044,299.0729,300.62766,303.31128,299.76776,303.74896,300.3784,304.71887,302.36963,300.78336,302.12393
1996-09-08 12:00:00,29.500000000000004,-90.625,302.4325,302.4325,300.45578,305.15393,305.25403,308.4686,302.63187,300.0374,298.32486,300.41046,302.72467,300.32068,303.4097,301.48444,305.80463,302.97018,299.92526,302.74036
1996-09-09 12:00:00,29.500000000000004,-90.625,302.3757,302.3757,300.6007,305.16553,304.92352,308.16714,303.40668,300.124,299.0811,300.03375,302.0167,300.92,302.2657,300.88214,306.24393,301.66022,300.11166,303.05692
1996-09-10 12:00:00,29.500000000000004,-90.625,302.30832,302.30832,301.4543,305.54727,304.92935,307.11145,302.89,300.12756,302.04562,300.4628,301.25684,300.83527,301.54404,301.01895,305.66556,300.93457,299.63037,302.6603
1996-09-11 12:00:00,29.500000000000004,-90.625,302.16644,302.16644,303.08044,303.8026,305.1662,306.73526,302.41687,300.05606,302.09558,300.7634,301.08084,300.92783,300.6771,303.0164,305.38724,301.4595,298.64,302.7732
1996-09-12 12:00:00,29.500000000000004,-90.625,302.10965,302.10965,303.53104,304.70697,305.23804,305.74683,302.5877,299.6998,301.5315,299.90744,301.30713,300.14664,298.68982,303.01672,306.0227,301.3587,299.06152,302.2801
1996-09-13 12:00:00,29.500000000000004,-90.625,303.37415,303.37415,303.10608,304.9992,305.0916,302.8561,302.7199,300.14062,300.6456,299.72403,300.74918,300.25934,300.54047,302.36984,306.46335,300.99292,299.22754,301.48395
1996-09-14 12:00:00,29.500000000000004,-90.625,302.68668,302.68668,302.04947,306.42825,305.24564,304.93564,302.8459,300.0394,300.62198,299.88138,301.25317,299.3233,303.1518,303.27042,306.86,300.49255,298.82565,301.56555
1996-09-15 12:00:00,29.500000000000004,-90.625,301.44464,301.44464,299.71747,307.79688,305.5978,304.7596,303.03253,299.64868,299.74213,299.78802,302.44653,300.23605,303.6113,302.39166,307.1267,300.9265,298.86472,300.98727
1996-09-16 12:00:00,29.500000000000004,-90.625,300.91,300.91,299.05603,306.47794,304.7881,303.76395,302.79483,299.7189,299.47052,299.83478,302.0938,300.13177,302.86725,301.3193,306.87164,300.4349,298.41867,301.0868
1996-09-17 12:00:00,29.500000000000004,-90.625,301.4527,301.4527,301.7859,304.73035,302.78052,301.33395,302.3238,299.70703,299.5854,300.1245,302.1848,300.1859,301.6235,301.7013,305.33142,299.79932,299.0779,301.52948
1996-09-18 12:00:00,29.500000000000004,-90.625,301.4744,301.4744,302.13925,304.56433,303.43637,301.3187,302.32556,299.3934,299.55795,300.0651,301.6216,300.22534,301.59177,301.6709,305.8632,300.6837,299.3472,300.83224
1996-09-19 12:00:00,29.500000000000004,-90.625,301.1367,301.1367,302.1953,305.27264,303.4883,301.08835,301.5192,299.33716,299.40167,299.75903,301.764,300.82047,300.66177,300.63214,306.36676,299.18506,299.2318,301.53873
1996-09-20 12:00:00,29.500000000000004,-90.625,301.06046,301.06046,303.20114,307.66724,303.4313,301.51492,299.70267,299.27155,299.48065,299.57108,301.82828,300.80966,300.57532,300.3031,305.20142,297.75687,298.90683,301.06516
1996-09-21 12:00:00,29.500000000000004,-90.625,301.33096,301.33096,303.07806,307.0552,304.43692,303.25284,301.1656,298.88885,299.43915,298.71625,301.75806,299.3203,300.67136,300.48553,306.3679,299.42087,298.83627,301.39334
1996-09-22 12:00:00,29.500000000000004,-90.625,301.1399,301.1399,303.21085,306.75494,303.68286,299.108,301.4438,298.5123,298.91653,298.0203,302.06155,299.1262,301.04584,300.4793,306.25677,299.20456,299.16895,300.36057
1996-09-23 12:00:00,29.500000000000004,-90.625,301.60736,301.60736,302.91412,305.70197,302.93927,297.69083,301.76526,297.9757,298.76056,298.3212,302.24243,299.44528,301.1733,302.0984,304.11133,299.48233,299.5486,301.5095
1996-09-24 12:00:00,29.500000000000004,-90.625,301.43924,301.43924,302.36462,305.74207,303.6502,299.53302,301.40082,297.63934,299.0234,300.19058,302.25006,299.89417,299.3427,302.70853,303.21292,299.14685,298.89377,301.658
1996-09-25 12:00:00,29.500000000000004,-90.625,301.44696,301.44696,301.78094,306.88,303.62427,301.41238,301.2218,297.6927,296.46344,300.06165,302.2186,299.6488,297.24484,302.52997,305.04767,298.29196,298.11102,300.7428
1996-09-26 12:00:00,29.500000000000004,-90.625,301.22803,301.22803,299.00125,303.46597,301.1087,302.66437,301.09723,297.9833,296.62833,299.72925,301.97168,299.73962,299.27295,302.379,302.8396,297.6702,298.09277,299.96436
1996-09-27 12:00:00,29.500000000000004,-90.625,300.95197,300.95197,299.59702,302.68484,300.6104,304.75592,302.08795,298.19696,297.588,298.95688,302.11966,297.99023,300.69257,302.54425,305.2749,298.32343,299.1,300.57214
1996-09-28 12:00:00,29.500000000000004,-90.625,300.29355,300.29355,300.08002,302.3061,300.7499,304.0362,302.209,298.43274,298.7786,299.7213,303.0596,299.31274,300.7955,302.50848,305.72742,298.93954,298.58725,300.25558
1996-09-29 12:00:00,29.500000000000004,-90.625,300.10825,300.10825,300.08447,302.48965,300.9487,302.7007,301.6587,298.52493,299.32205,299.621,302.7217,298.53308,301.14407,303.56198,306.35208,299.44406,299.28555,301.13153
1996-09-30 12:00:00,29.500000000000004,-90.625,298.89658,298.89658,301.27075,302.7521,301.4516,302.2584,301.3628,298.4188,299.53583,298.77402,300.7702,298.38794,300.96887,302.98007,304.2844,299.8374,299.06906,300.20657
1996-10-01 12:00:00,29.500000000000004,-90.625,299.79974,299.79974,301.87604,302.5132,301.4145,303.80374,301.07306,298.15005,299.5044,297.95267,300.54016,297.7036,299.1566,301.73816,305.201,300.12534,298.98682,300.43146
1996-10-02 12:00:00,29.500000000000004,-90.625,299.05118,299.05118,302.5678,303.50082,302.5089,305.21582,301.04285,297.7908,299.2593,297.95773,300.81204,298.0619,298.75134,302.71118,307.60455,300.5144,298.71066,300.33328
1996-10-03 12:00:00,29.500000000000004,-90.625,298.4753,298.4753,302.51855,304.04245,302.48108,306.06903,300.96835,297.3805,299.0559,298.87054,300.48898,299.26883,299.32236,302.3838,308.3634,300.88528,298.4171,301.10477
1996-10-04 12:00:00,29.500000000000004,-90.625,297.8601,297.8601,302.77686,302.85245,302.57516,304.04364,300.9884,297.37842,300.59396,299.57178,299.8933,299.6032,295.5252,302.35596,303.38934,300.34308,298.72687,300.59647
1996-10-05 12:00:00,29.500000000000004,-90.625,297.71277,297.71277,302.45657,304.09872,301.94833,303.2759,300.9547,297.53815,300.64148,298.10687,299.8701,299.5931,297.1253,301.24493,297.8912,299.555,298.76056,299.34515
1996-10-06 12:00:00,29.500000000000004,-90.625,298.2769,298.2769,301.82068,299.3298,300.7993,303.37045,301.64145,297.01022,299.73297,298.9778,299.56873,299.7813,299.4287,300.58038,298.45212,298.393,298.7444,300.2295
1996-10-07 12:00:00,29.500000000000004,-90.625,298.725,298.725,302.04474,293.12445,300.2793,304.8103,301.28082,297.52252,298.95718,299.45435,301.1227,298.80704,298.15836,299.82693,296.76672,300.18295,299.7103,299.85165
1996-10-08 12:00:00,29.500000000000004,-90.625,298.34543,298.34543,302.7413,296.43015,301.0831,303.26816,300.9867,297.92856,298.67026,299.34756,301.67767,298.8985,297.817,300.84857,297.16962,299.57996,299.56708,299.31766
1996-10-09 12:00:00,29.500000000000004,-90.625,298.02072,298.02072,302.36893,298.44077,301.52747,297.28497,301.35376,297.99265,297.10178,299.2915,301.64807,299.5035,298.61343,300.25797,297.8935,293.9525,298.44235,298.49872
1996-10-10 12:00:00,29.500000000000004,-90.625,298.50366,298.50366,301.19983,299.97403,300.94272,298.24124,300.78296,298.8231,295.92688,298.55136,300.9772,299.60565,300.58218,300.52747,299.52808,291.97452,297.14005,297.65317
1996-10-11 12:00:00,29.500000000000004,-90.625,297.92236,297.92236,300.08054,298.46658,299.90533,299.33948,300.1477,299.61124,296.11172,297.57156,303.15826,299.1474,298.66574,300.21252,306.00473,296.2298,296.83044,299.007
1996-10-12 12:00:00,29.500000000000004,-90.625,297.17435,297.17435,300.3725,301.46777,299.0459,300.4703,297.58636,299.86865,297.54517,298.3561,302.6386,299.58203,300.06757,299.86353,305.0133,295.9337,296.87488,298.40225
1996-10-13 12:00:00,29.500000000000004,-90.625,292.8746,292.8746,300.75464,299.6859,299.50897,302.43286,297.72955,298.2605,298.0169,298.73962,299.46887,299.50427,300.87314,301.75748,300.6029,296.20978,297.68228,297.53714
1996-10-14 12:00:00,29.500000000000004,-90.625,295.25275,295.25275,300.455,299.71826,300.26794,303.5742,298.51938,298.4746,298.27728,297.8721,297.70868,299.83386,298.5875,300.7416,304.10376,297.3709,297.0507,296.8159
1996-10-15 12:00:00,29.500000000000004,-90.625,297.2992,297.2992,300.4672,301.54886,301.79102,303.72824,299.06488,298.5953,298.42508,299.13776,299.72223,299.83588,300.1095,299.05768,305.85635,297.56775,296.366,296.40607
1996-10-16 12:00:00,29.500000000000004,-90.625,297.5379,297.5379,299.33334,301.68735,302.58566,301.63583,299.16324,298.09912,298.47345,297.52884,300.60208,298.6863,299.52213,298.1312,305.76517,296.70462,294.73148,297.1875
1996-10-17 12:00:00,29.500000000000004,-90.625,295.88776,295.88776,298.83875,299.84143,302.2134,301.26923,298.88742,295.21814,296.47528,295.95,300.32294,300.04678,296.43402,295.3933,302.95425,297.55032,294.84027,297.1365
1996-10-18 12:00:00,29.500000000000004,-90.625,292.57144,292.57144,300.6464,299.06396,301.22586,302.08633,298.72235,294.53912,295.40427,298.2457,300.05856,299.4331,294.23898,296.7164,301.60815,293.04617,296.00464,297.21133
1996-10-19 12:00:00,29.500000000000004,-90.625,291.5269,291.5269,299.71954,295.50687,300.12717,303.21506,299.02917,297.67224,296.0676,299.60046,300.10693,298.22586,298.65912,297.59735,304.6418,293.70456,297.04312,297.84128
1996-10-20 12:00:00,29.500000000000004,-90.625,292.3686,292.3686,290.541,291.09375,299.8334,303.0933,296.66586,299.1656,296.37357,299.4026,300.55084,294.725,299.7055,299.49765,306.00443,293.28513,297.2992,298.34756
1996-10-21 12:00:00,29.500000000000004,-90.625,292.06042,292.06042,293.28256,291.48618,298.6547,302.0298,297.92206,299.46097,296.33258,299.46106,300.20816,294.7966,297.93927,300.2771,298.90298,294.48544,297.2251,299.0434
1996-10-22 12:00:00,29.500000000000004,-90.625,295.15936,295.15936,293.2775,292.43146,300.46262,304.79688,297.7652,298.2243,296.1495,299.01657,299.699,294.60947,297.38657,299.34106,303.23608,296.6365,297.36252,298.45996
1996-10-23 12:00:00,29.500000000000004,-90.625,294.53232,294.53232,296.3231,294.7047,301.1455,301.36542,297.27136,297.36542,295.4302,298.39102,299.87924,294.67847,298.01474,296.23758,298.3231,296.94687,297.41907,299.2296
1996-10-24 12:00:00,29.500000000000004,-90.625,292.8721,292.8721,298.37787,297.71643,301.1173,299.05258,297.55896,297.5359,296.12708,298.6744,300.1407,293.42053,299.13303,297.3842,298.9358,296.2065,297.12003,299.79913
1996-10-25 12:00:00,29.500000000000004,-90.625,290.6644,290.6644,299.43658,293.04825,301.04254,299.80002,298.22192,297.85092,297.38242,298.7264,300.33502,291.0609,300.25394,299.4495,301.4867,294.42435,296.86523,297.99362
1996-10-26 12:00:00,29.500000000000004,-90.625,291.6097,291.6097,299.70523,292.34262,299.64377,299.66898,297.98767,297.8774,297.4963,298.26202,299.67,295.08536,299.22913,300.42606,299.44922,293.76428,296.13162,295.40167
1996-10-27 12:00:00,29.500000000000004,-90.625,294.1136,294.1136,299.3693,294.18683,298.1671,300.36258,298.9203,297.8347,296.77115,295.8206,299.74988,297.30618,296.0231,299.226,298.73737,294.77734,294.54428,291.7705
1996-10-28 12:00:00,29.500000000000004,-90.625,292.6325,292.6325,298.9344,299.27402,297.23978,297.77298,298.99677,297.26108,296.99127,294.72617,300.04718,297.37436,295.97424,296.63086,302.60056,298.27133,295.58337,293.12296
1996-10-29 12:00:00,29.500000000000004,-90.625,293.6036,293.6036,297.89703,295.40262,294.98993,299.01248,298.57434,296.00827,295.33804,294.2336,300.42432,297.68094,297.00473,295.55426,296.2914,298.5564,296.7145,294.48248
1996-10-30 12:00:00,29.500000000000004,-90.625,293.768,293.768,297.6807,293.0168,296.02,301.12946,296.9928,296.59457,292.33722,294.3225,299.83057,297.7908,296.03174,297.36713,296.50296,299.62543,296.55045,293.74335
1996-10-31 12:00:00,29.500000000000004,-90.625,289.8383,289.8383,297.38333,301.14993,296.85486,299.01257,296.50998,295.37677,293.22504,297.91513,298.92157,294.5643,293.22372,297.88614,289.28058,299.13147,296.13162,291.59982
1996-11-01 12:00:00,29.500000000000004,-90.625,291.745,291.745,296.6449,296.77307,295.0021,298.4203,296.34125,290.65088,292.7037,295.5978,299.13046,291.79718,294.2176,298.53116,294.39853,299.25595,296.9781,294.13196
1996-11-02 12:00:00,29.500000000000004,-90.625,295.685,295.685,296.1996,291.61734,293.16354,299.316,296.53165,293.05957,292.73566,291.94888,298.33185,293.46454,296.7306,299.41946,298.36002,291.39697,296.97415,295.97568
1996-11-03 12:00:00,29.500000000000004,-90.625,294.4776,294.4776,298.13928,293.8139,293.41818,299.7539,296.92444,293.37885,294.72446,296.33725,298.117,294.98688,294.93588,298.69284,295.02493,286.1625,296.50732,296.36023
1996-11-04 12:00:00,29.500000000000004,-90.625,289.21457,289.21457,297.6714,296.26935,295.9055,300.34818,296.6369,292.7151,296.02072,298.72757,298.35504,296.40372,293.49387,297.68607,290.4574,285.56256,296.67206,296.94757
1996-11-05 12:00:00,29.500000000000004,-90.625,291.06894,291.06894,292.46173,297.514,295.71432,300.5768,295.65768,291.36288,296.38208,298.79605,298.10095,295.0624,294.92307,295.15,291.24503,287.30817,295.94363,297.22095
1996-11-06 12:00:00,29.500000000000004,-90.625,292.99582,292.99582,292.7003,295.45444,296.06693,300.0166,295.77795,290.60162,296.45547,298.6347,297.41583,290.95343,293.8618,298.97012,292.96695,291.66135,296.4916,296.43054
1996-11-07 12:00:00,29.500000000000004,-90.625,297.10074,297.10074,293.32214,294.0203,295.5901,301.12393,296.77762,290.83557,292.31497,298.25284,296.6074,294.65088,291.17017,298.13632,294.05515,295.17468,296.30087,296.90768
1996-11-08 12:00:00,29.500000000000004,-90.625,295.11133,295.11133,293.57126,295.61362,296.14313,301.14893,297.40002,291.8947,292.81473,294.82965,296.53488,295.31458,289.61246,296.85962,294.60715,289.62714,296.42227,296.9399
1996-11-09 12:00:00,29.500000000000004,-90.625,286.5137,286.5137,296.07697,293.16068,296.2131,300.6833,297.36118,292.63342,295.45398,294.13226,297.16162,296.70624,291.17615,298.51477,293.4976,290.73474,295.93555,296.35526
1996-11-10 12:00:00,29.500000000000004,-90.625,289.10962,289.10962,298.5276,291.28558,296.15894,299.15747,297.76263,293.13727,295.36365,296.05777,296.6957,297.16907,293.9348,298.87192,293.3588,296.68628,296.6093,294.97226
1996-11-11 12:00:00,29.500000000000004,-90.625,291.6907,291.6907,299.5956,293.02063,296.30502,297.86813,297.12177,293.92615,292.71802,298.06876,295.1611,296.40735,295.65244,300.32602,293.84,288.13873,297.2707,289.57074
1996-11-12 12:00:00,29.500000000000004,-90.625,290.55222,290.55222,297.85202,295.36572,297.31912,297.47626,296.408,294.39334,292.17703,298.55658,297.78375,294.9107,296.3501,298.7086,295.18118,287.86453,296.85236,291.0129
1996-11-13 12:00:00,29.500000000000004,-90.625,293.35526,293.35526,290.57303,298.581,296.2181,298.3643,296.29526,295.01086,294.24045,298.90424,297.1852,292.41312,294.22382,292.9772,294.34933,291.56396,296.94934,289.7172
1996-11-14 12:00:00,29.500000000000004,-90.625,293.4861,293.4861,294.90845,295.79733,294.86435,298.06897,296.96875,295.9126,290.34012,297.11932,291.51334,290.9433,288.7737,287.02368,296.659,294.78564,295.80652,289.6367
1996-11-15 12:00:00,29.500000000000004,-90.625,288.6747,288.6747,297.1633,291.40472,294.65363,296.2148,297.952,296.1267,293.2351,286.71356,291.33325,293.30563,289.3707,293.4273,296.9246,291.033,294.903,292.39038
1996-11-16 12:00:00,29.500000000000004,-90.625,286.70364,286.70364,298.8338,286.67996,297.55084,298.986,297.53848,296.55344,294.84625,289.90714,291.80032,295.23804,291.71768,298.26196,296.17773,289.93747,290.27713,294.03482
1996-11-17 12:00:00,29.500000000000004,-90.625,291.08255,291.08255,298.38382,288.52567,298.12997,300.0089,297.19623,296.7468,295.4191,292.58173,292.25043,294.41742,293.53888,296.96082,293.51562,291.57162,290.58362,295.42578
1996-11-18 12:00:00,29.500000000000004,-90.625,294.27426,294.27426,297.97574,289.18265,298.33362,299.70465,298.3878,295.57712,296.20502,290.78125,293.02466,293.79367,294.6527,296.3909,293.2116,294.6063,291.95358,294.4486
1996-11-19 12:00:00,29.500000000000004,-90.625,292.8341,292.8341,292.0791,287.39395,296.96127,299.238,294.57437,293.36572,296.676,288.05145,296.0461,294.22702,296.92963,298.6885,292.88647,295.68668,293.61713,292.41342
1996-11-20 12:00:00,29.500000000000004,-90.625,295.5953,295.5953,292.71268,290.4746,295.73065,294.19342,291.36948,295.14203,296.77325,290.29144,297.143,294.21533,296.40866,299.15546,293.84503,296.4701,293.37854,295.19553
1996-11-21 12:00:00,29.500000000000004,-90.625,293.85864,293.85864,292.08038,292.42056,292.17264,290.3189,291.90552,296.61545,297.25815,293.15298,298.3346,294.11203,295.7429,299.59766,297.61917,292.02045,292.42102,295.08762
1996-11-22 12:00:00,29.500000000000004,-90.625,286.25656,286.25656,296.80124,295.17468,289.53342,293.92715,293.80414,297.2168,297.34195,293.91626,297.83078,293.9892,295.2336,298.7221,296.61804,288.1253,292.0066,290.73892
1996-11-23 12:00:00,29.500000000000004,-90.625,282.20612,282.20612,298.20578,291.60843,288.88812,294.78046,293.2692,295.9078,297.01913,293.09897,296.9259,293.02206,293.83234,296.88327,293.11096,289.99564,291.06946,288.84488
1996-11-24 12:00:00,29.500000000000004,-90.625,281.94153,281.94153,297.9543,293.58588,291.81427,291.51736,287.69308,291.29398,297.1514,293.8704,290.16064,287.52274,294.24243,290.86597,293.66702,288.94403,292.36472,290.62314
1996-11-25 12:00:00,29.500000000000004,-90.625,283.6534,283.6534,297.86722,298.3019,295.39594,295.46185,289.8267,291.05652,295.84076,296.75388,288.77475,289.08194,295.67728,286.80975,295.07245,291.39572,294.85504,290.86304
1996-11-26 12:00:00,29.500000000000004,-90.625,284.16287,284.16287,293.83823,295.72092,292.8516,293.00052,291.3354,290.06116,291.6231,296.081,291.26285,288.20334,296.93274,297.37582,293.9273,294.64627,293.73236,290.50784
1996-11-27 12:00:00,29.500000000000004,-90.625,289.92203,289.92203,283.84628,293.2974,289.88492,295.16266,292.17365,295.3896,290.6547,295.55392,294.21393,290.55576,297.68304,298.62637,289.87723,289.5347,292.45093,293.97095
1996-11-28 12:00:00,29.500000000000004,-90.625,291.2267,291.2267,286.03668,292.65018,290.2206,294.93393,291.84302,295.63422,289.53394,296.57635,296.17624,294.27518,297.12143,297.18515,290.48547,286.38495,294.11972,294.85944
1996-11-29 12:00:00,29.500000000000004,-90.625,287.9837,287.9837,289.98517,295.96515,289.87418,296.22345,291.75827,295.3106,292.38638,295.10068,295.092,296.2736,296.93738,287.898,292.94608,288.36353,294.47568,293.00937
1996-11-30 12:00:00,29.500000000000004,-90.625,286.73764,286.73764,294.19717,297.42123,288.95615,296.2987,293.1112,294.75568,290.33237,280.88614,288.47684,295.21832,295.30307,289.5094,295.92606,290.74582,295.57007,290.81943
1996-12-01 12:00:00,29.500000000000004,-90.625,289.5123,289.5123,295.28088,298.13934,290.47784,292.00302,294.12277,294.60794,289.8783,282.44098,291.11563,294.4976,293.11664,290.8688,295.07343,293.39447,294.42548,294.10193
1996-12-02 12:00:00,29.500000000000004,-90.625,293.73975,293.73975,287.28546,295.97104,292.99237,281.35056,296.15717,294.7379,289.60904,284.31708,295.4502,291.2591,295.60236,292.5723,294.58176,290.81964,291.61414,293.9045
1996-12-03 12:00:00,29.500000000000004,-90.625,294.19138,294.19138,289.61343,286.27325,294.7287,283.33383,293.49078,294.7409,291.4248,285.90054,296.83664,293.68683,295.54266,293.89896,293.78802,286.05542,290.57605,295.12146
1996-12-04 12:00:00,29.500000000000004,-90.625,295.90527,295.90527,293.49216,287.31924,293.4931,289.1247,289.8095,293.929,295.22607,289.13168,296.16516,292.93246,293.9772,293.61023,287.99884,289.52313,290.66394,294.4961
1996-12-05 12:00:00,29.500000000000004,-90.625,296.37128,296.37128,295.3431,284.64075,293.97162,291.68253,291.705,291.35223,295.74896,291.96118,297.02728,290.6858,293.48993,294.95264,286.93784,291.99048,290.05655,293.92203
1996-12-06 12:00:00,29.500000000000004,-90.625,289.77518,289.77518,295.73154,285.0522,291.98468,293.3123,291.2319,288.76743,295.78574,280.55298,296.50507,295.31412,291.80658,294.78586,285.88446,292.76727,293.5845,290.2127
1996-12-07 12:00:00,29.500000000000004,-90.625,288.82693,288.82693,286.15448,283.66553,290.04532,293.8414,290.88156,282.877,290.9753,285.84262,289.8231,294.41998,291.0803,294.35458,288.3069,294.01236,295.52438,287.71286
1996-12-08 12:00:00,29.500000000000004,-90.625,294.11374,294.11374,287.23425,288.24,289.18002,295.63986,292.07132,284.21075,294.2083,292.29453,289.8294,287.63342,289.41647,296.21616,289.20905,292.07404,295.59344,286.1368
1996-12-09 12:00:00,29.500000000000004,-90.625,284.18356,284.18356,289.41138,297.27875,288.05933,294.0238,292.99902,287.27814,296.1435,293.68005,289.60684,284.9655,287.9503,294.9728,292.0895,290.0723,294.2742,289.62534
1996-12-10 12:00:00,29.500000000000004,-90.625,286.84933,286.84933,293.8182,294.60095,287.20804,292.01343,292.49518,293.68106,295.1746,293.934,290.89868,287.7245,294.26273,294.52408,292.3831,290.42456,284.83282,289.8365
1996-12-11 12:00:00,29.500000000000004,-90.625,286.85358,286.85358,294.7305,285.62396,289.04184,291.8385,287.2146,294.4675,296.50742,294.88214,293.26932,292.6877,295.39096,293.61194,295.04462,291.1615,285.3871,288.77423
1996-12-12 12:00:00,29.500000000000004,-90.625,288.90295,288.90295,295.19986,291.75906,288.8663,293.42517,288.42853,288.9667,290.829,293.31985,293.76758,295.8092,294.52094,293.50308,295.0322,293.75952,288.94702,285.04626
1996-12-13 12:00:00,29.500000000000004,-90.625,290.6081,290.6081,293.93344,294.91272,290.0951,295.7855,290.70737,286.7009,287.80716,288.9188,292.50195,293.8579,293.65457,296.6844,296.14136,293.98956,293.41754,286.1644
1996-12-14 12:00:00,29.500000000000004,-90.625,290.26398,290.26398,290.53717,292.25055,293.26398,296.0694,290.20047,286.19202,294.21005,289.2039,288.51025,291.0496,293.56992,295.39438,294.8409,282.2786,289.99557,288.4889
1996-12-15 12:00:00,29.500000000000004,-90.625,293.56076,293.56076,292.19464,289.53336,293.51447,292.94656,289.3059,292.0056,296.00128,292.2184,291.98004,289.68988,294.0353,289.90567,288.1038,279.53818,289.2771,288.89047
1996-12-16 12:00:00,29.500000000000004,-90.625,292.61673,292.61673,291.96402,287.03275,292.2661,286.5525,290.79724,295.36404,295.2199,290.6935,291.84793,290.12418,294.38232,286.6023,289.435,284.53622,293.08817,288.51306
1996-12-17 12:00:00,29.500000000000004,-90.625,294.02536,294.02536,295.5878,294.48648,293.20844,290.5843,292.1703,295.25266,295.5992,288.84335,286.40546,290.53192,294.57794,289.4243,291.21283,284.21857,293.33594,289.44736
1996-12-18 12:00:00,29.500000000000004,-90.625,289.7278,289.7278,295.2943,294.4547,290.91757,291.06546,293.38385,295.02258,295.7098,288.35864,286.5734,290.12653,293.59824,291.0176,293.88135,283.9096,292.48398,290.297
1996-12-19 12:00:00,29.500000000000004,-90.625,283.03375,283.03375,295.05444,294.7153,288.7741,286.66647,289.49567,295.4872,296.49396,290.64432,290.43228,287.08224,293.1875,289.13223,291.16144,286.26776,294.52084,290.93658
1996-12-20 12:00:00,29.500000000000004,-90.625,281.84106,281.84106,293.89734,296.13943,289.71643,291.71677,289.18378,295.9308,295.88837,292.40054,293.62064,279.90808,291.91174,292.46585,286.7983,287.5714,294.36597,291.58725
1996-12-21 12:00:00,29.500000000000004,-90.625,280.15723,280.15723,284.81577,295.48288,288.18237,293.74417,288.92584,296.0573,287.86868,291.29733,296.19754,284.0493,291.22336,293.558,288.3099,289.27023,295.3557,291.82364
1996-12-22 12:00:00,29.500000000000004,-90.625,282.9865,282.9865,282.86194,291.00684,285.69348,293.27997,289.72375,287.87793,288.2336,286.45148,295.18027,288.28485,291.98935,292.125,289.96484,292.4776,294.36627,292.91632
1996-12-23 12:00:00,29.500000000000004,-90.625,289.31274,289.31274,282.78955,282.98703,287.2076,276.64175,290.7641,283.7606,290.50705,291.0196,286.70712,291.6143,291.25607,287.57855,293.06815,289.89938,293.61978,292.81116
1996-12-24 12:00:00,29.500000000000004,-90.625,289.22128,289.22128,282.4492,286.13876,288.9609,284.34897,291.0534,284.38098,294.76743,289.2642,290.11908,291.851,292.9406,287.10516,294.2033,287.71542,295.8734,291.42557
1996-12-25 12:00:00,29.500000000000004,-90.625,280.43127,280.43127,288.5146,288.23138,290.47858,289.36334,290.8747,285.98193,295.37482,286.3233,294.16312,289.80066,294.46,285.90332,295.42465,288.02036,294.82623,291.16013
1996-12-26 12:00:00,29.500000000000004,-90.625,279.71442,279.71442,292.7688,287.06732,289.1241,291.32986,292.16977,293.53046,294.22803,285.3573,293.834,292.348,293.16202,289.37692,291.95178,290.15155,294.71494,290.48767
1996-12-27 12:00:00,29.500000000000004,-90.625,279.64627,279.64627,294.125,284.79135,285.40323,291.8753,290.90692,295.4766,288.43124,293.3387,284.90378,289.59766,285.87665,294.1365,294.12497,292.18317,293.9119,291.51205
1996-12-28 12:00:00,29.500000000000004,-90.625,280.60492,280.60492,295.11176,291.65338,288.45532,292.9388,294.38272,296.25104,292.06165,294.0214,284.80917,285.44717,287.9323,292.45166,295.0366,290.03488,293.4079,291.59903
1996-12-29 12:00:00,29.500000000000004,-90.625,284.2381,284.2381,295.3402,293.35938,292.20322,295.66293,294.79053,290.31586,295.23022,293.51608,285.3668,287.2584,289.15305,290.63773,294.77136,286.79425,292.54214,292.22473
1996-12-30 12:00:00,29.500000000000004,-90.625,285.5888,285.5888,293.99615,292.53772,290.7001,294.1534,287.6109,290.37753,295.22034,286.12723,292.25568,279.27975,291.92258,295.26688,294.81296,288.93967,293.71628,290.9765
1996-12-31 12:00:00,29.500000000000004,-90.625,285.09097,285.09097,286.1098,289.3074,284.8402,294.26367,289.82718,294.39603,295.48218,286.00873,292.43878,287.27917,293.20325,294.14108,292.43842,293.12146,293.62012,285.76743
