date,height,lat,lon,tas,GFDL-CM4,BCC-CSM2-MR,BCC-ESM1,CESM2-WACCM,CESM2,SAM0-UNICON,CanESM5,INM-CM4-8,INM-CM5-0,GFDL-ESM4,NorESM2-LM,FGOALS-g3,FGOALS-f3-L,NorESM2-MM,CESM2-FV2,KIOST-ESM,CMCC-CM2-SR5,TaiESM1,NorCPM1,IPSL-CM5A2-INCA,CMCC-CM2-HR4,CMCC-ESM2
2001-12-27 12:00:00,2.0,29.000000000000004,-91.25,289.49585,289.49585,277.9939,290.32925,291.2661,287.76254,293.88306,288.27698,290.06366,290.93686,288.66217,289.79932,289.49664,283.0292,295.13083,295.46643,281.9554,289.30148,295.4771,292.71814,286.62112,288.47653,285.81836
2001-12-28 12:00:00,2.0,29.000000000000004,-91.25,291.14624,291.14624,276.85742,289.87625,285.52472,288.20795,289.77847,292.55106,287.9906,295.43207,280.55618,288.67297,287.7172,281.6088,293.60214,290.35352,284.56226,292.3466,291.04962,292.6786,286.8074,285.10934,285.34467
2001-12-29 12:00:00,2.0,29.000000000000004,-91.25,290.56042,290.56042,278.55362,288.08026,286.6222,287.6275,285.25967,284.84335,286.73267,295.99414,285.2301,291.67197,287.7955,279.15842,288.5174,288.92862,286.32587,292.3878,286.14133,292.55243,287.1843,285.59152,285.27237
2001-12-30 12:00:00,2.0,29.000000000000004,-91.25,288.9681,288.9681,280.5181,287.80478,290.53815,283.4609,287.3161,283.23495,292.13666,293.33173,290.03107,290.00623,290.3356,279.8852,287.8677,294.05124,282.3727,282.4471,289.4509,285.7234,290.8788,289.60104,287.51898
2001-12-31 12:00:00,2.0,29.000000000000004,-91.25,288.03665,288.03665,283.09305,288.0825,293.9239,286.1448,287.65778,283.26416,289.79916,293.9815,289.0606,290.4396,289.30026,285.45816,286.37155,295.11096,279.29602,277.31097,294.0972,281.40274,288.09537,290.56894,288.82764
2002-01-01 12:00:00,2.0,29.000000000000004,-91.25,280.158,280.158,282.30112,291.58444,294.55585,281.30795,282.14435,285.18304,291.60635,294.83395,279.96274,292.27448,287.89856,290.34402,291.6476,294.8519,283.2935,284.82877,294.58737,288.85645,281.70435,290.122,287.38913
2002-01-02 12:00:00,2.0,29.000000000000004,-91.25,280.7149,280.7149,285.2179,291.90903,284.00525,284.74594,288.3425,288.2481,288.24127,295.0052,275.6437,281.74255,289.37323,288.80963,287.99164,293.99606,284.81528,286.0049,294.72546,292.4508,284.6606,290.23532,286.90698
2002-01-03 12:00:00,2.0,29.000000000000004,-91.25,286.15042,286.15042,291.6247,284.6097,281.012,292.431,289.51852,284.40298,288.21222,290.30423,282.48947,281.97653,291.60208,283.6265,285.8625,284.4481,285.76636,278.27463,288.97104,292.7213,287.21637,291.3518,285.6321
2002-01-04 12:00:00,2.0,29.000000000000004,-91.25,289.9533,289.9533,292.96216,285.6107,285.51764,285.5154,283.5893,282.05762,286.29022,290.64105,285.8176,288.12012,292.53085,285.03482,286.61877,284.22937,288.9603,276.90057,285.96567,291.86148,285.96283,288.44543,290.3713
2002-01-05 12:00:00,2.0,29.000000000000004,-91.25,291.7407,291.7407,294.51917,288.5941,291.5357,281.17432,280.12473,282.52844,289.2301,287.38812,287.40027,292.45685,291.024,285.72177,286.31378,286.23734,281.4524,280.82642,286.49173,286.16742,288.6772,286.83398,292.39413
2002-01-06 12:00:00,2.0,29.000000000000004,-91.25,290.98538,290.98538,293.93967,289.61057,288.71234,285.71915,279.42548,286.70135,285.72992,292.30298,286.92947,293.35654,290.23206,289.14362,289.56558,287.1562,285.06006,283.26385,290.02325,283.56277,289.59433,287.63724,293.42334
2002-01-07 12:00:00,2.0,29.000000000000004,-91.25,289.41995,289.41995,286.0698,289.79614,280.5825,287.44385,280.32648,287.855,286.5447,295.52084,288.15985,292.04895,287.88184,292.9877,288.3094,289.25525,289.13617,283.74307,291.77155,283.4661,290.6858,288.04947,290.72263
2002-01-08 12:00:00,2.0,29.000000000000004,-91.25,291.14136,291.14136,279.23944,288.26886,287.46454,292.26392,285.93365,291.30597,291.74786,286.0664,289.73276,291.81564,287.21353,292.75964,282.8133,290.22607,290.18613,284.68945,290.1942,284.7929,287.7888,289.33685,287.67212
2002-01-09 12:00:00,2.0,29.000000000000004,-91.25,292.3286,292.3286,275.45773,289.18427,285.58362,291.0207,279.83618,290.3214,291.13156,282.79745,290.37866,293.90475,288.90958,290.1594,287.0701,285.69705,290.94775,285.96,290.1395,282.1923,288.38565,289.08734,294.24835
2002-01-10 12:00:00,2.0,29.000000000000004,-91.25,292.96024,292.96024,280.28336,288.1469,287.15,290.2002,279.33606,282.00076,285.5268,288.47604,286.9469,294.47733,286.32474,288.22662,292.67032,288.92987,294.6425,289.89145,289.83667,269.79388,289.01068,285.62613,291.47778
2002-01-11 12:00:00,2.0,29.000000000000004,-91.25,288.86087,288.86087,281.7662,287.86295,290.33643,280.24585,289.74158,286.06927,286.37073,293.13428,283.25186,294.61722,278.22168,286.24368,293.5032,292.82678,295.1297,291.99298,289.02658,271.38187,289.88202,280.58337,290.2988
2002-01-12 12:00:00,2.0,29.000000000000004,-91.25,284.59512,284.59512,277.33752,288.65143,286.72046,283.75912,283.72787,288.91287,287.6194,295.11328,279.8212,293.64273,276.8706,286.8099,287.40707,292.90945,294.61935,286.59686,290.29672,274.26862,289.03214,282.918,293.957
2002-01-13 12:00:00,2.0,29.000000000000004,-91.25,286.13757,286.13757,280.11188,289.57526,283.99796,284.07153,277.79105,289.1366,292.8353,295.0502,279.5787,281.31152,280.5481,289.5897,282.65604,289.6916,292.6773,279.60254,290.57962,276.38757,285.70993,285.6735,290.90448
2002-01-14 12:00:00,2.0,29.000000000000004,-91.25,285.66895,285.66895,285.88037,289.31546,285.26297,284.85437,284.21252,291.13235,293.6371,294.8836,277.55405,280.9654,285.61404,283.30008,283.7479,286.00168,284.33075,280.78043,284.04193,280.8676,284.40387,287.36615,281.58444
2002-01-15 12:00:00,2.0,29.000000000000004,-91.25,288.70038,288.70038,291.25467,287.35336,287.73654,290.03256,289.35904,292.34644,294.31784,294.93924,279.52844,286.86063,288.71753,280.69296,285.36963,289.0213,281.83505,283.59625,282.06958,288.294,288.83054,286.65778,283.21057
2002-01-16 12:00:00,2.0,29.000000000000004,-91.25,292.18002,292.18002,292.01355,287.5951,290.99185,288.7466,282.30908,292.24176,291.6071,294.72076,283.08636,290.52457,278.70242,281.82895,283.9078,291.70474,280.3608,284.3629,285.32953,290.36945,290.70975,288.14496,289.61542
2002-01-17 12:00:00,2.0,29.000000000000004,-91.25,292.96198,292.96198,291.741,290.02252,292.77274,288.65543,285.82138,292.6183,288.54834,294.5515,283.76096,288.703,271.7946,285.12134,287.0506,292.40112,280.30487,284.6147,290.90634,290.93134,286.68405,289.6335,293.109
2002-01-18 12:00:00,2.0,29.000000000000004,-91.25,290.8983,290.8983,291.86185,292.67294,292.91266,286.39682,290.33282,292.70734,293.32672,294.28888,287.48328,290.7402,274.86746,288.83798,285.27533,294.3917,283.37857,285.44577,282.67615,286.0255,283.8829,293.03955,293.90558
2002-01-19 12:00:00,2.0,29.000000000000004,-91.25,286.5179,286.5179,292.6825,292.2389,290.08337,278.28445,289.837,292.6778,295.05573,294.23022,292.4753,292.58682,280.24493,284.57727,287.61145,294.84787,287.7424,285.78183,282.41776,288.69113,283.39297,289.47116,294.68326
2002-01-20 12:00:00,2.0,29.000000000000004,-91.25,291.73383,291.73383,277.39706,290.9131,282.645,280.14716,284.71188,291.95438,295.05902,294.89404,292.40704,293.78656,283.4122,285.34738,288.71588,291.8572,290.9373,285.96313,292.10312,292.36377,281.27713,276.54752,292.03287
2002-01-21 12:00:00,2.0,29.000000000000004,-91.25,289.18195,289.18195,274.93265,291.72473,283.5792,285.8502,286.61774,291.85352,287.29224,295.21848,281.3541,288.11005,285.24597,288.71472,289.70422,285.19916,292.4207,286.75485,293.9108,292.22882,280.96445,276.34567,285.6069
2002-01-22 12:00:00,2.0,29.000000000000004,-91.25,281.76044,281.76044,276.5949,290.86972,285.12076,284.4789,291.05826,292.20743,286.34625,294.11905,283.08575,283.79642,289.64465,290.1245,291.82706,284.7978,291.98648,286.56165,287.72,290.36105,282.07266,275.0297,290.34583
2002-01-23 12:00:00,2.0,29.000000000000004,-91.25,279.74567,279.74567,277.30988,290.04764,284.03165,279.5941,293.3836,292.3909,291.99374,290.7618,282.2861,283.3292,288.31097,286.4264,292.98367,285.40018,291.1817,288.1667,288.41544,290.2495,286.72406,272.7267,294.3889
2002-01-24 12:00:00,2.0,29.000000000000004,-91.25,280.79416,280.79416,273.86035,290.57755,284.75348,283.0776,294.04913,292.69232,293.1753,286.48743,289.72305,287.52054,283.49948,281.65787,291.6666,289.0927,290.60794,290.39255,288.93484,290.43066,287.8305,277.97305,291.91586
2002-01-25 12:00:00,2.0,29.000000000000004,-91.25,280.5664,280.5664,271.3113,291.18478,290.26718,288.8313,293.659,293.5484,290.44586,282.8109,291.6798,286.4056,286.81564,280.34003,281.2837,291.10422,290.34253,284.28583,291.89716,290.73666,290.50342,278.26352,288.68204
2002-01-26 12:00:00,2.0,29.000000000000004,-91.25,280.363,280.363,276.65622,291.0215,290.00354,291.8748,293.75177,293.4493,285.37973,284.97638,289.5037,285.59558,285.2323,280.29233,280.0203,292.0063,286.21182,281.80917,286.21985,291.6071,288.4681,288.8845,288.26404
2002-01-27 12:00:00,2.0,29.000000000000004,-91.25,282.08865,282.08865,281.30276,290.168,280.93176,293.05276,294.58505,293.12973,293.54257,288.01562,282.26996,290.94818,274.9414,279.50107,277.75586,293.10684,279.3887,283.39487,285.99,292.5446,281.34192,287.35406,291.51062
2002-01-28 12:00:00,2.0,29.000000000000004,-91.25,288.10852,288.10852,285.68127,288.00275,283.60043,286.36572,294.5589,294.6011,294.28787,293.77,279.72964,289.81876,279.54108,285.4451,282.15952,294.1978,278.35574,283.24713,286.17075,291.34836,286.37503,288.20065,293.31546
2002-01-29 12:00:00,2.0,29.000000000000004,-91.25,290.4972,290.4972,289.48117,286.0351,286.7604,284.32,292.58228,294.16928,281.82193,293.2186,278.22794,289.45306,284.7577,291.1563,286.9468,291.62384,279.591,287.3711,290.67755,284.9059,288.24826,291.49918,294.08957
2002-01-30 12:00:00,2.0,29.000000000000004,-91.25,291.59784,291.59784,287.24158,286.04706,284.84137,286.02985,291.36163,293.99063,286.34085,295.83075,279.2257,291.4734,285.93674,286.54132,289.47614,290.87646,280.7887,289.66635,293.56424,292.05234,285.31833,291.18048,285.5733
2002-01-31 12:00:00,2.0,29.000000000000004,-91.25,291.66663,291.66663,291.20157,285.98572,285.32147,280.64786,291.85455,292.55817,292.60162,296.10284,281.14423,292.82816,286.20102,278.62793,291.7134,293.02356,285.92447,291.7511,287.73605,291.34436,288.50085,292.18988,285.80267
2002-02-01 12:00:00,2.0,29.000000000000004,-91.25,291.31042,291.31042,277.88583,286.85886,290.23358,289.5155,291.94266,284.3187,294.3545,294.60825,281.93878,285.60797,281.31284,283.7641,285.7719,289.44275,290.58228,292.51706,289.35995,291.58533,291.27817,287.8497,290.45078
2002-02-02 12:00:00,2.0,29.000000000000004,-91.25,285.0725,285.0725,274.64413,287.28296,293.1402,276.85056,290.99045,284.31204,293.52487,289.31223,280.70917,287.30127,276.1489,290.78134,274.26944,289.3707,282.42758,292.5733,293.72687,291.90744,292.831,290.26752,290.92874
2002-02-03 12:00:00,2.0,29.000000000000004,-91.25,280.16727,280.16727,275.277,288.41727,293.6531,276.7052,281.85217,285.90054,292.9262,287.53674,281.68286,289.6078,281.63818,289.98947,276.21307,289.8984,283.21298,293.09866,289.60904,291.76614,293.17606,283.0191,289.8525
2002-02-04 12:00:00,2.0,29.000000000000004,-91.25,284.60074,284.60074,277.4816,289.24454,289.28513,286.94916,282.3395,287.3731,294.9269,289.04135,282.81873,291.14395,286.0809,282.83414,283.3117,290.2451,289.83444,292.36856,290.33575,291.32782,291.55032,281.68173,292.49115
2002-02-05 12:00:00,2.0,29.000000000000004,-91.25,290.46622,290.46622,281.6965,290.19394,282.29303,289.508,284.6773,289.05362,292.44067,291.63562,282.0458,293.04608,285.9888,283.79642,287.9,288.0207,290.54102,290.48926,292.36685,290.8827,291.666,283.92465,294.0369
2002-02-06 12:00:00,2.0,29.000000000000004,-91.25,289.4013,289.4013,282.02945,291.0961,282.29187,283.85495,283.60684,290.95343,288.675,293.93912,280.61786,292.32306,286.25784,289.44327,290.842,288.60855,284.69492,283.00635,293.3421,290.8331,293.08505,284.58115,293.29968
2002-02-07 12:00:00,2.0,29.000000000000004,-91.25,286.92377,286.92377,277.83475,291.79068,285.03717,281.52136,284.88794,292.2441,293.77142,293.8932,280.8732,285.03867,280.02127,291.65063,292.8796,290.99515,285.1997,280.96136,293.19525,291.58374,293.43286,283.83246,289.79462
2002-02-08 12:00:00,2.0,29.000000000000004,-91.25,288.24625,288.24625,275.27713,291.94638,286.36093,286.5759,287.4758,292.75223,295.0452,295.01544,283.2331,282.5222,279.1177,285.8543,291.43323,291.88254,280.55276,284.56033,294.1736,291.67307,291.2646,281.8568,289.9952
2002-02-09 12:00:00,2.0,29.000000000000004,-91.25,290.2174,290.2174,278.88168,292.2909,289.64886,289.41052,288.86966,293.21835,290.77502,291.23135,289.07742,286.04486,285.32333,279.9637,292.93835,291.7154,281.67737,284.9721,295.10745,291.5493,284.5445,282.44058,290.39355
2002-02-10 12:00:00,2.0,29.000000000000004,-91.25,290.86374,290.86374,284.15378,292.84882,291.5003,292.60657,287.8971,290.02206,289.04297,288.34015,286.53378,288.96878,283.52496,283.3387,292.24072,292.46686,284.04312,285.09662,287.1465,291.65897,282.29425,284.2544,291.07422
2002-02-11 12:00:00,2.0,29.000000000000004,-91.25,291.74667,291.74667,285.68817,291.21173,292.15186,286.07614,290.67212,288.4867,292.4367,294.14102,286.7137,290.36118,284.42664,285.20627,283.1637,294.39032,283.62952,288.4689,283.52225,291.9808,282.7767,286.81512,293.48038
2002-02-12 12:00:00,2.0,29.000000000000004,-91.25,290.6943,290.6943,289.12057,290.42035,291.22473,284.3728,291.84613,291.52426,293.81894,295.02228,288.6147,291.23422,285.64658,288.05206,283.77325,293.48532,284.04636,290.956,283.76367,291.6352,284.6782,289.5587,292.3231
2002-02-13 12:00:00,2.0,29.000000000000004,-91.25,289.14832,289.14832,293.06598,289.42307,291.73035,286.09683,287.62708,294.2532,286.417,289.65982,280.01807,286.32922,287.83197,289.77994,283.83817,292.53894,284.17303,288.7576,287.35522,289.46014,291.53882,292.119,293.2934
2002-02-14 12:00:00,2.0,29.000000000000004,-91.25,289.67145,289.67145,287.1401,287.1658,292.86703,286.59854,282.2469,293.8715,286.18698,286.364,280.98627,285.15836,288.8174,292.0731,285.10013,292.76526,283.64417,290.71408,285.37363,285.5509,290.42517,285.01462,294.5237
2002-02-15 12:00:00,2.0,29.000000000000004,-91.25,291.56335,291.56335,286.81342,283.2959,292.96848,290.3381,280.67432,293.19754,291.18076,284.10223,289.54922,287.48718,289.09625,292.31738,288.26385,294.27942,282.50723,292.4503,285.09433,286.06085,280.52396,283.39465,284.38193
2002-02-16 12:00:00,2.0,29.000000000000004,-91.25,292.7386,292.7386,289.33307,284.48264,292.67062,293.9585,281.1802,292.5658,290.44525,286.60043,291.48663,284.15466,290.4862,286.88898,290.10556,289.96777,281.6294,287.84958,285.30017,287.7665,281.3886,280.49057,286.54266
2002-02-17 12:00:00,2.0,29.000000000000004,-91.25,293.28445,293.28445,292.64313,284.02914,291.91315,293.9261,285.01608,294.32935,288.18094,288.9613,292.82053,286.09723,291.53027,279.06674,291.37982,285.09885,283.0273,287.09564,287.44922,290.0191,284.62704,279.756,291.85962
2002-02-18 12:00:00,2.0,29.000000000000004,-91.25,292.13824,292.13824,294.09302,282.69226,292.43503,294.473,287.6797,291.93808,292.3196,289.29474,284.33127,290.4462,289.53204,279.83527,292.6035,286.55887,287.45383,292.3043,288.9214,291.86246,284.88675,280.78625,292.88315
2002-02-19 12:00:00,2.0,29.000000000000004,-91.25,289.34494,289.34494,286.8213,284.27765,292.88504,290.43997,288.93225,289.8293,293.01593,291.65167,279.27676,291.59918,287.62244,280.9426,291.11926,288.35577,287.82593,285.43567,289.84763,288.59586,288.0166,283.76843,293.50607
2002-02-20 12:00:00,2.0,29.000000000000004,-91.25,289.7979,289.7979,280.36557,286.24915,290.46152,288.47018,288.7943,290.72122,293.79547,290.97934,277.4964,291.36658,286.02515,282.04507,293.13718,291.00253,284.6255,283.44894,290.2751,287.7916,291.41904,287.74902,293.91965
2002-02-21 12:00:00,2.0,29.000000000000004,-91.25,293.42026,293.42026,277.14682,288.12054,286.3752,288.96042,286.60907,292.13834,294.1842,291.34503,279.41635,291.67178,286.08432,275.9169,292.6612,292.9098,278.47607,288.27808,291.19193,290.85284,279.6541,284.8136,294.50024
2002-02-22 12:00:00,2.0,29.000000000000004,-91.25,292.61716,292.61716,275.93124,289.0376,292.9522,291.4036,287.1629,293.49158,293.62646,294.03934,286.57596,292.84113,287.4563,277.92288,288.42953,293.3164,278.03864,287.57574,291.85333,292.87646,278.4005,283.61197,287.99838
2002-02-23 12:00:00,2.0,29.000000000000004,-91.25,289.4546,289.4546,275.766,289.63068,294.30112,292.53775,289.44,294.3303,293.68408,295.09674,279.41882,293.10303,289.49323,281.81485,284.18478,293.94443,279.8598,283.79022,291.41458,289.72675,286.30414,288.00507,289.40845
2002-02-24 12:00:00,2.0,29.000000000000004,-91.25,292.8952,292.8952,278.21127,290.50073,294.4652,292.17648,290.47906,295.3273,294.7943,294.50745,281.42682,293.11444,290.1497,284.40747,288.00412,282.5533,284.15125,287.50888,293.12177,278.59354,291.84006,290.0644,290.7977
2002-02-25 12:00:00,2.0,29.000000000000004,-91.25,294.3193,294.3193,281.03195,290.0003,294.63983,287.0283,290.0919,293.6287,295.2786,292.3089,288.34222,294.57285,290.55072,280.1742,292.27222,283.11316,284.87378,287.2789,294.2134,278.1207,293.16678,291.49988,289.10498
2002-02-26 12:00:00,2.0,29.000000000000004,-91.25,292.4215,292.4215,283.24698,290.80548,284.6832,286.23853,290.40817,292.69644,291.98242,280.97498,291.5372,294.4413,290.4915,278.95462,294.03375,288.17868,284.9284,287.49002,292.04,285.21954,292.9376,293.11295,289.11493
2002-02-27 12:00:00,2.0,29.000000000000004,-91.25,287.94327,287.94327,287.62302,292.54138,282.32095,288.21298,286.7338,293.37186,288.80618,285.95316,289.93518,292.48758,282.37744,289.02484,294.625,292.07803,287.55786,289.48428,292.57758,289.7975,294.0486,294.4679,292.65045
2002-02-28 12:00:00,2.0,29.000000000000004,-91.25,286.97495,286.97495,288.4758,293.05127,283.49106,290.44824,286.91364,296.30743,290.8421,291.41263,288.41177,291.70465,281.87332,286.40118,291.1379,293.17007,288.95383,290.60788,293.1746,281.45813,293.5737,292.06888,294.45764
2002-03-01 12:00:00,2.0,29.000000000000004,-91.25,289.96722,289.96722,289.3222,293.12015,284.75385,292.90347,288.44128,294.65927,291.89914,291.28775,290.23468,292.80392,284.11084,281.55627,287.15317,288.0551,287.61444,291.0062,285.12787,280.60577,292.7386,284.13092,291.6146
2002-03-02 12:00:00,2.0,29.000000000000004,-91.25,289.63,289.63,290.62827,291.65744,288.4127,290.83508,290.9574,291.97968,292.85397,291.18762,285.842,289.86844,286.43378,287.16995,291.1958,288.43338,284.1863,291.06888,284.31644,285.58328,292.13437,282.72214,283.4564
2002-03-03 12:00:00,2.0,29.000000000000004,-91.25,286.04932,286.04932,289.69714,289.99048,291.71646,284.95746,290.20782,292.27768,295.0215,292.27496,282.77063,292.39774,287.58038,289.15445,292.91125,291.15848,285.52722,289.4715,285.74216,291.77682,293.52597,285.28656,285.52615
2002-03-04 12:00:00,2.0,29.000000000000004,-91.25,287.83957,287.83957,288.97516,290.02585,293.49765,288.69778,288.71152,293.31204,292.5746,287.9537,288.8064,294.05637,289.38174,289.69366,293.9664,290.79968,286.72382,286.1057,287.88263,292.1495,293.84174,285.5512,288.01865
2002-03-05 12:00:00,2.0,29.000000000000004,-91.25,291.86273,291.86273,289.9795,290.81097,293.52948,292.63672,293.41782,293.9128,288.25845,289.93784,290.3672,294.38724,291.12512,289.64496,291.0885,291.14816,286.46564,284.5601,290.21295,289.95297,289.8394,282.0605,286.6885
2002-03-06 12:00:00,2.0,29.000000000000004,-91.25,293.92877,293.92877,290.89984,291.26178,294.36636,293.49326,294.38748,294.044,288.70728,293.56705,286.19736,295.16522,292.32272,283.37546,291.8778,291.0573,288.5886,285.83817,292.79214,285.13544,286.21472,287.27838,287.9871
2002-03-07 12:00:00,2.0,29.000000000000004,-91.25,294.07748,294.07748,289.98056,291.5194,294.12976,293.58017,294.0277,294.71988,291.6117,291.51956,289.81543,294.76297,290.44067,280.03262,292.92316,290.99048,288.55145,285.9904,293.99792,290.27582,287.03043,292.81064,283.79102
2002-03-08 12:00:00,2.0,29.000000000000004,-91.25,288.74435,288.74435,285.81335,292.30475,294.1422,294.49274,290.0801,294.72397,294.50836,289.67477,288.8516,290.4915,286.7167,278.3704,293.12256,292.43292,285.31784,287.4075,294.48676,292.95517,288.52756,293.8772,284.40533
2002-03-09 12:00:00,2.0,29.000000000000004,-91.25,288.05496,288.05496,283.57626,292.97858,293.95212,294.5913,290.90356,294.13364,295.17395,292.53387,294.4444,288.4764,288.0176,283.3399,293.91867,293.45883,287.33185,288.5567,295.31375,292.90668,290.30972,293.16824,282.50668
2002-03-10 12:00:00,2.0,29.000000000000004,-91.25,288.77643,288.77643,280.1377,293.93213,295.34912,293.5155,293.9519,294.48102,295.32373,293.7518,289.48013,290.68942,288.40927,286.8397,294.28702,293.307,285.98102,289.62558,293.2441,290.8708,291.0142,293.1924,279.87128
2002-03-11 12:00:00,2.0,29.000000000000004,-91.25,289.74252,289.74252,274.85016,291.78992,295.12482,292.24435,294.05038,295.17087,294.84354,293.92694,286.3784,288.0459,289.41266,288.77643,294.25366,294.12082,283.9946,291.12726,295.29797,291.2022,291.92688,293.27194,282.3891
2002-03-12 12:00:00,2.0,29.000000000000004,-91.25,289.3501,289.3501,272.26532,292.2384,295.1282,293.10745,294.35193,296.24393,293.73254,291.01675,291.77933,288.2989,289.99857,289.07117,294.7847,294.42038,282.96588,292.35312,291.94897,291.30188,293.51123,291.68063,285.80817
2002-03-13 12:00:00,2.0,29.000000000000004,-91.25,290.3796,290.3796,273.39114,293.6852,294.80286,289.03387,293.8219,296.18274,292.81595,285.25128,284.74915,291.75882,290.74673,289.58417,295.0935,294.51672,287.09174,290.55746,292.12094,286.97534,294.3539,292.6344,288.16452
2002-03-14 12:00:00,2.0,29.000000000000004,-91.25,292.21872,292.21872,276.53873,294.4801,294.13904,290.13837,293.7392,295.36996,294.34726,287.6799,291.3668,293.13046,290.47684,290.24908,291.9259,295.59933,289.35352,285.893,295.65012,281.13315,294.8261,292.23703,289.9105
2002-03-15 12:00:00,2.0,29.000000000000004,-91.25,293.04202,293.04202,278.88177,294.8822,294.88275,288.84097,290.95013,295.2222,294.82684,289.9513,286.89572,293.9888,291.58527,290.83408,292.459,293.7493,289.4604,287.9352,293.25034,284.15347,294.92245,291.9648,290.9304
2002-03-16 12:00:00,2.0,29.000000000000004,-91.25,292.8779,292.8779,285.8715,294.36124,292.79218,289.06778,292.79858,295.2511,294.80994,291.93774,280.72882,294.0582,291.56534,286.3105,295.2829,286.42957,289.4815,290.19577,289.5836,289.25195,292.35046,291.8142,291.79102
2002-03-17 12:00:00,2.0,29.000000000000004,-91.25,292.30634,292.30634,289.69833,294.12567,291.58035,290.70938,295.45624,295.13898,293.47723,293.14575,283.17538,290.75772,293.0625,287.93512,295.58337,285.9287,288.8059,291.11392,290.11917,291.74307,288.34808,292.29034,289.24335
2002-03-18 12:00:00,2.0,29.000000000000004,-91.25,290.95056,290.95056,288.7651,295.26263,292.15927,292.64944,292.99203,293.97525,291.83914,292.16623,283.49728,292.66003,292.16605,290.0067,295.75024,286.74393,289.23633,292.4979,291.36353,288.8866,287.59045,292.69727,284.06992
2002-03-19 12:00:00,2.0,29.000000000000004,-91.25,289.9627,289.9627,290.6788,295.1966,293.2049,293.71146,291.88013,294.14725,294.01764,293.31662,290.7692,293.82343,288.31384,291.71237,290.7046,289.42868,290.59796,293.65985,293.0872,285.41342,288.28445,294.48703,283.49545
2002-03-20 12:00:00,2.0,29.000000000000004,-91.25,291.65796,291.65796,287.55112,294.40182,293.75018,281.32733,294.62308,295.0375,295.08105,293.6937,285.7246,292.6442,288.23004,292.165,289.4326,291.4044,290.47513,292.53516,292.47647,288.22403,289.85825,294.15747,285.8967
2002-03-21 12:00:00,2.0,29.000000000000004,-91.25,293.37476,293.37476,286.5299,293.11542,291.33435,283.41815,295.93118,293.07745,295.28278,292.1455,279.26398,292.30527,290.38898,291.17374,294.02792,292.4766,291.0407,289.82532,293.43683,289.68594,290.9347,291.0785,289.0363
2002-03-22 12:00:00,2.0,29.000000000000004,-91.25,293.8671,293.8671,287.91476,293.17056,289.8337,286.7221,295.90125,293.40005,294.45282,293.1908,279.13867,293.45895,285.8296,289.541,294.68155,293.42325,290.45486,289.64816,294.30106,290.00534,291.89465,294.0106,291.80005
2002-03-23 12:00:00,2.0,29.000000000000004,-91.25,290.98724,290.98724,285.57214,294.15067,291.6258,289.10632,291.90222,294.2013,295.02194,288.94968,287.7969,293.12637,288.58594,289.9264,294.63806,293.97128,290.2231,291.8124,295.58734,291.33682,292.22372,295.37558,290.53607
2002-03-24 12:00:00,2.0,29.000000000000004,-91.25,292.1817,292.1817,282.21127,295.20938,293.567,290.54584,288.00952,294.6664,295.74475,288.59265,292.1063,288.7341,289.23154,290.65613,295.10428,293.5994,289.77084,294.22034,290.4914,293.06055,292.13254,295.45587,284.7533
2002-03-25 12:00:00,2.0,29.000000000000004,-91.25,293.3714,293.3714,282.40753,295.58743,294.82822,291.50107,288.83255,295.0472,294.43546,290.60834,288.89072,289.3492,290.69995,291.58768,295.05032,294.05658,290.56818,291.56885,290.1525,293.14697,292.2061,293.57397,286.6469
2002-03-26 12:00:00,2.0,29.000000000000004,-91.25,293.56873,293.56873,283.49988,295.32474,295.46616,292.42032,290.00885,295.31992,286.53986,287.63788,292.608,290.87698,291.12195,291.92657,295.03473,294.6175,290.3837,291.01144,292.27164,293.03662,292.55048,290.96185,289.2945
2002-03-27 12:00:00,2.0,29.000000000000004,-91.25,287.44647,287.44647,285.6493,295.28433,294.87976,293.3839,291.8432,295.83966,288.77283,290.64767,291.543,292.56482,291.4351,292.5559,295.64352,292.0053,293.4522,293.3355,293.85806,293.69092,292.95013,291.11414,291.41757
2002-03-28 12:00:00,2.0,29.000000000000004,-91.25,287.90182,287.90182,287.68182,292.12366,293.87442,293.61447,291.15137,296.27426,290.40384,292.73468,285.74313,293.19006,291.3038,293.09174,296.45047,292.1043,295.3162,294.6487,294.5037,293.6088,291.7583,294.31494,292.4613
2002-03-29 12:00:00,2.0,29.000000000000004,-91.25,291.37357,291.37357,287.39294,291.37796,292.76266,291.73495,292.4643,296.3925,291.52435,284.90527,287.9451,292.1706,291.98862,293.16138,294.79904,293.44904,293.78952,289.07794,294.08527,293.26022,288.3944,292.94534,292.88477
2002-03-30 12:00:00,2.0,29.000000000000004,-91.25,293.73218,293.73218,289.4867,291.40338,293.69455,293.8681,290.81476,295.91724,293.3195,287.0438,289.74017,291.05704,292.4663,292.742,295.2292,294.4818,292.03247,290.48108,294.13635,293.20062,289.41702,290.23447,292.47946
2002-03-31 12:00:00,2.0,29.000000000000004,-91.25,292.15067,292.15067,290.60223,292.29358,294.9459,293.8025,285.5578,296.52142,294.12445,289.6046,291.90634,291.67917,291.95093,289.4042,295.46902,294.78204,293.28708,292.64066,290.27423,293.158,291.1679,289.62518,291.56143
